Dispatching_base_num,Pickup_date,Affiliated_base_num,locationID
B02764,26-03-2015 22:36,B02764,161
B02764,04-03-2015 01:00,B02764,141
B02617,25-02-2015 13:36,B02617,100
B02682,25-05-2015 11:23,B02682,48
B02765,18-05-2015 15:02,B00789,229
B02617,09-05-2015 23:29,B02617,79
B02764,05-05-2015 20:25,B00888,246
B02764,03-04-2015 01:19,B00280,50
B02682,02-03-2015 21:02,B02682,61
B02764,30-01-2015 21:16,B02764,144
B02598,18-04-2015 05:50,B02765,224
B02598,22-05-2015 15:09,B02598,106
B02512,29-04-2015 06:49,B02765,7
B02764,22-02-2015 16:50,B00448,68
B02764,07-04-2015 15:18,B02765,142
B02682,02-04-2015 20:14,B02682,137
B02598,13-05-2015 17:06,B02598,163
B02598,02-06-2015 05:47,B02774,25
B02682,11-06-2015 09:30,B02682,125
B02764,11-02-2015 19:02,B02764,125
B02682,07-03-2015 12:36,B02764,141
B02617,10-02-2015 18:48,B02617,246
B02682,08-05-2015 23:35,B02682,113
B02617,11-01-2015 15:19,B02617,13
B02598,18-03-2015 13:35,B02598,113
B02682,23-01-2015 16:35,B02682,50
B02765,19-05-2015 22:21,B02765,144
B02682,26-06-2015 08:40,B02682,158
B02764,09-02-2015 11:41,B01087,163
B02764,13-06-2015 13:23,B02764,220
B02764,14-02-2015 18:05,B02764,231
B02764,20-02-2015 00:07,B02617,37
B02764,28-03-2015 20:55,B02764,48
B02598,20-06-2015 15:59,B02598,61
B02764,08-03-2015 20:31,B00271,132
B02682,06-03-2015 22:28,B02682,82
B02765,27-04-2015 12:38,B02765,256
B02617,20-03-2015 16:08,B02617,162
B02598,09-01-2015 11:44,B02598,162
B02764,17-06-2015 00:22,B00271,261
B02682,11-06-2015 06:47,B02682,186
B02765,23-05-2015 01:41,B02765,249
B02765,30-05-2015 01:11,B02788,112
B02598,14-02-2015 06:11,B02764,107
B02682,12-05-2015 20:48,B02682,68
B02598,20-01-2015 18:34,B02598,186
B02617,18-06-2015 18:57,B02749,230
B02682,21-04-2015 21:41,B02682,48
B02764,03-04-2015 08:53,B02682,179
B02764,05-02-2015 15:57,B02765,231
B02764,31-05-2015 15:57,B02764,263
B02598,24-01-2015 22:33,B02764,249
B02617,28-03-2015 10:18,B02617,121
B02617,28-06-2015 10:37,B02682,232
B02682,18-03-2015 09:44,B02682,107
B02598,13-05-2015 12:56,B02598,263
B02682,01-04-2015 11:35,B02682,135
B02764,02-06-2015 11:55,B02764,162
B02617,08-05-2015 00:43,B02764,161
B02512,05-03-2015 09:13,B02512,144
B02764,19-03-2015 06:08,B02764,41
B02764,14-03-2015 15:30,B02732,141
B02764,20-06-2015 21:58,B02764,36
B02764,15-02-2015 15:41,B02764,112
B02617,06-03-2015 09:37,B02617,52
B02764,31-01-2015 06:00,B02764,236
B02764,18-01-2015 17:06,B02512,80
B02682,02-05-2015 16:59,B02682,239
B02682,29-04-2015 12:32,B02682,236
B02682,13-02-2015 09:14,B02682,90
B02764,27-06-2015 06:12,B02764,137
B02764,12-02-2015 13:59,B02764,181
B02764,16-01-2015 22:36,B02764,80
B02764,23-06-2015 18:08,B01877,52
B02764,29-05-2015 14:26,B02764,43
B02617,26-04-2015 00:34,B02764,48
B02598,16-03-2015 18:19,B02764,138
B02682,04-06-2015 10:33,B02682,228
B02598,27-04-2015 14:11,B02598,37
B02682,11-01-2015 17:40,B02682,43
B02764,02-05-2015 18:36,B02765,234
B02765,07-04-2015 19:17,B01087,234
B02682,09-04-2015 15:30,B02682,33
B02512,03-05-2015 11:16,B02682,107
B02764,13-03-2015 06:52,B00446,186
B02765,19-05-2015 23:56,B00296,49
B02764,20-04-2015 09:08,B02764,79
B02764,20-01-2015 00:45,B02764,42
B02764,27-03-2015 07:27,B02005,13
B02617,19-02-2015 09:23,B02617,107
B02598,12-04-2015 04:09,B02598,7
B02764,01-05-2015 05:56,B02764,249
B02764,15-03-2015 00:18,B02764,125
B02764,16-01-2015 19:42,B02699,237
B02764,21-02-2015 13:42,B02764,186
B02682,23-06-2015 13:07,B02682,138
B02765,11-03-2015 17:37,B02765,90
B02682,24-06-2015 15:13,B02682,238
B02765,17-02-2015 21:10,B02765,100
B02598,22-03-2015 01:51,B02598,107
B02764,20-02-2015 08:40,B02764,212
B02617,06-05-2015 12:36,B02617,90
B02682,19-04-2015 19:17,B02682,62
B02765,29-05-2015 09:21,B02788,233
B02764,30-05-2015 21:20,B02764,48
B02617,23-06-2015 18:31,B02617,113
B02764,25-03-2015 05:53,B02764,231
B02764,18-04-2015 23:30,B02764,90
B02598,09-06-2015 22:59,B02598,231
B02764,07-03-2015 15:46,B00280,142
B02764,01-01-2015 16:02,B00448,160
B02598,25-04-2015 18:01,B02598,164
B02765,29-03-2015 02:33,B02765,106
B02764,31-03-2015 10:24,B02765,80
B02598,03-05-2015 01:33,B02598,50
B02598,02-03-2015 19:47,B02598,211
B02682,01-01-2015 01:49,B02682,106
B02764,14-05-2015 22:55,B02764,255
B02764,14-02-2015 00:51,B02764,145
B02764,31-03-2015 10:27,B02723,92
B02682,30-03-2015 16:39,B02682,7
B02598,20-05-2015 13:00,B02598,237
B02764,26-01-2015 09:10,B02764,143
B02764,03-04-2015 13:06,B02764,230
B02682,25-06-2015 12:37,B02682,112
B02617,15-06-2015 18:09,B02617,230
B02764,19-06-2015 13:51,B02764,161
B02764,27-04-2015 07:04,B02764,263
B02764,29-05-2015 19:52,B02682,233
B02764,28-04-2015 06:00,B02764,148
B02764,14-06-2015 23:40,B02764,224
B02682,10-03-2015 21:48,B02682,231
B02617,25-02-2015 20:51,B02765,231
B02617,05-03-2015 13:08,B02617,114
B02764,18-04-2015 00:07,B02764,113
B02764,05-01-2015 07:32,B02764,42
B02765,09-04-2015 01:59,B02765,144
B02682,06-06-2015 10:41,B02764,87
B02682,24-05-2015 14:38,B02682,148
B02598,30-03-2015 17:02,B02598,80
B02764,23-06-2015 16:08,B02765,163
B02764,20-02-2015 01:02,B02764,256
B02598,30-06-2015 17:34,B02598,237
B02682,06-04-2015 19:04,B02682,161
B02682,06-03-2015 08:52,B02682,262
B02512,25-05-2015 18:42,B02512,132
B02764,03-02-2015 17:18,B02764,140
B02764,10-05-2015 08:43,B02682,48
B02682,26-06-2015 11:39,B02682,162
B02617,14-03-2015 17:38,B02617,161
B02764,01-06-2015 05:55,B02764,246
B02682,09-04-2015 16:05,B02682,231
B02598,18-04-2015 21:44,B02598,87
B02617,13-01-2015 06:30,B02617,238
B02682,07-05-2015 07:36,B02682,216
B02764,20-06-2015 19:20,B02764,255
B02764,14-02-2015 02:59,B02764,225
B02764,16-05-2015 05:33,B02764,263
B02765,14-03-2015 12:33,B02765,140
B02764,02-04-2015 07:29,B02764,233
B02764,02-03-2015 02:14,B02764,50
B02764,28-03-2015 03:58,B02764,4
B02765,28-01-2015 23:51,B02765,161
B02764,14-01-2015 07:07,B02764,188
B02682,23-04-2015 22:28,B02682,80
B02764,21-06-2015 21:14,B02764,132
B02598,14-06-2015 23:17,B02598,79
B02682,16-05-2015 09:32,B02682,68
B02764,06-02-2015 15:57,B01899,211
B02617,24-06-2015 19:18,B02617,163
B02764,02-04-2015 02:42,B02682,40
B02682,25-04-2015 02:25,B02682,61
B02682,17-05-2015 00:14,B02729,161
B02682,27-06-2015 21:06,B02682,148
B02512,27-03-2015 19:26,B02512,13
B02682,30-06-2015 10:10,B02682,33
B02764,25-04-2015 23:48,B02764,132
B02598,29-06-2015 01:10,B02598,116
B02617,09-03-2015 15:42,B02617,132
B02682,25-06-2015 21:39,B02682,114
B02764,09-06-2015 09:55,B02764,234
B02764,24-02-2015 19:06,B02764,231
B02764,09-06-2015 08:33,B02764,50
B02764,18-01-2015 12:11,B02764,229
B02764,05-01-2015 17:27,B02764,148
B02764,12-01-2015 14:22,B02764,236
B02764,07-01-2015 18:57,B02764,107
B02765,04-04-2015 00:54,B02765,256
B02764,16-04-2015 22:08,B02682,164
B02764,01-05-2015 12:18,B02609,249
B02682,06-02-2015 18:35,B01087,13
B02765,02-06-2015 16:42,B02682,100
B02764,11-06-2015 16:48,B02764,61
B02682,14-03-2015 09:47,B02682,236
B02682,20-04-2015 10:41,B02682,233
B02598,16-04-2015 17:05,B02764,113
B02765,12-04-2015 08:57,B02788,227
B02764,20-04-2015 06:05,B02764,243
B02617,03-03-2015 09:10,B02617,170
B02598,26-01-2015 14:23,B02598,13
B02682,05-03-2015 14:15,B02682,7
B02598,05-02-2015 07:42,B02598,141
B02764,16-04-2015 03:44,B02682,107
B02682,18-06-2015 15:25,B02682,186
B02765,18-01-2015 01:42,B02765,144
B02617,02-04-2015 06:09,B02617,68
B02765,05-05-2015 01:53,B02765,114
B02764,09-02-2015 00:36,B02764,43
B02682,18-06-2015 21:20,B02617,65
B02764,07-05-2015 18:39,B02764,181
B02598,01-04-2015 19:41,B02765,239
B02598,20-06-2015 22:07,B02617,231
B02764,22-02-2015 15:55,B02764,249
B02682,20-06-2015 19:17,B02682,112
B02682,18-02-2015 11:59,B02789,49
B02598,17-05-2015 16:55,B02598,132
B02682,14-06-2015 01:09,B02682,50
B02764,23-06-2015 23:17,B00272,230
B02617,25-05-2015 21:03,B02617,238
B02512,27-05-2015 10:14,B02512,234
B02764,28-05-2015 18:27,B02764,230
B02764,14-04-2015 15:42,B02764,100
B02682,31-05-2015 21:58,B02682,158
B02764,30-01-2015 20:17,B02764,249
B02617,10-02-2015 07:10,B02617,188
B02682,13-04-2015 16:25,B02682,162
B02764,30-01-2015 20:16,B02764,113
B02617,29-01-2015 09:05,B02617,4
B02765,22-04-2015 19:16,B02617,247
B02617,28-03-2015 12:00,B00477,132
B02764,13-01-2015 11:26,B02764,236
B02617,24-04-2015 20:04,B02617,158
B02512,25-03-2015 20:40,B02512,37
B02598,11-02-2015 09:35,B02617,249
B02682,21-04-2015 19:10,B02682,141
B02617,02-03-2015 20:32,B02617,162
B02682,31-03-2015 23:06,B02598,42
B02765,01-03-2015 18:07,B00013,148
B02598,06-04-2015 05:38,B02617,263
B02764,17-03-2015 10:19,B00448,223
B02764,28-04-2015 18:51,B02764,239
B02682,07-02-2015 15:19,B02682,151
B02764,12-03-2015 16:07,B00789,140
B02682,05-05-2015 16:19,B02682,234
B02682,25-06-2015 20:47,B02682,132
B02682,17-05-2015 00:25,B02598,164
B02682,02-04-2015 18:18,B02764,186
B02598,16-02-2015 18:29,B02598,186
B02764,20-06-2015 17:23,B02764,107
B02765,16-04-2015 18:46,B02682,255
B02682,25-02-2015 18:53,B02682,146
B02764,27-06-2015 23:43,B02764,181
B02512,12-06-2015 07:51,B02512,249
B02764,06-06-2015 00:00,B02617,226
B02682,01-06-2015 00:33,B02682,255
B02765,16-04-2015 06:36,B02764,181
B02764,18-01-2015 20:17,B00254,181
B02682,24-03-2015 22:49,B02682,66
B02764,23-04-2015 23:52,B02774,79
B02764,03-06-2015 20:00,B00035,163
B02764,20-01-2015 15:42,B02764,49
B02764,14-04-2015 16:38,B02729,68
B02682,16-04-2015 15:05,B02682,181
B02764,13-02-2015 20:46,B02764,50
B02617,07-03-2015 17:22,B02617,234
B02764,28-04-2015 07:12,B02764,255
B02682,19-06-2015 00:02,B02682,239
B02682,17-01-2015 19:16,B02729,125
B02764,24-03-2015 12:42,B02067,43
B02598,14-06-2015 09:40,B02598,164
B02617,01-06-2015 07:26,B02617,244
B02617,07-05-2015 17:55,B02617,231
B02764,27-05-2015 19:30,B00448,230
B02682,03-04-2015 14:54,B02682,211
B02598,13-03-2015 16:13,B02598,237
B02764,14-05-2015 04:32,B02764,248
B02764,03-01-2015 21:32,B02764,90
B02764,01-04-2015 01:07,B02764,45
B02764,22-01-2015 19:21,B02764,236
B02598,10-01-2015 00:15,B02764,186
B02682,29-06-2015 21:27,B02682,79
B02598,26-06-2015 23:26,B02598,161
B02764,21-05-2015 17:53,B02774,261
B02598,28-02-2015 17:57,B02598,234
B02682,17-06-2015 20:09,B02682,256
B02764,07-03-2015 23:53,B02764,239
B02682,02-02-2015 00:11,B02682,162
B02598,12-03-2015 08:06,B02764,230
B02764,20-01-2015 16:44,B02764,232
B02764,26-04-2015 01:01,B02764,225
B02598,26-03-2015 22:13,B02598,164
B02764,13-02-2015 23:50,B02216,13
B02764,12-06-2015 22:06,B02764,230
B02682,22-01-2015 09:32,B02682,75
B02682,12-04-2015 22:47,B02598,90
B02617,08-03-2015 10:50,B02617,132
B02764,18-04-2015 23:30,B00111,158
B02682,19-05-2015 11:44,B02682,141
B02765,02-05-2015 21:43,B02765,144
B02764,03-03-2015 19:33,B02764,114
B02764,10-04-2015 14:07,B02764,138
B02765,27-02-2015 12:26,B00628,50
B02682,13-02-2015 10:43,B02682,79
B02764,10-03-2015 23:51,B02764,158
B02682,13-06-2015 03:13,B02765,68
B02682,26-05-2015 18:38,B02682,230
B02764,03-04-2015 13:54,B02764,237
B02764,29-01-2015 23:19,B02764,148
B02617,27-03-2015 14:38,B02617,170
B02764,05-04-2015 00:40,B02764,249
B02764,06-03-2015 09:54,B02764,114
B02598,27-01-2015 09:54,B02598,144
B02512,17-03-2015 16:46,B02512,230
B02598,13-02-2015 10:53,B02598,239
B02764,19-03-2015 10:18,B02764,164
B02764,05-03-2015 19:18,B02764,48
B02764,14-01-2015 14:27,B02764,181
B02764,10-06-2015 14:43,B02764,231
B02682,07-06-2015 20:47,B02682,257
B02765,04-05-2015 07:17,B02765,181
B02764,25-03-2015 17:33,B02764,178
B02598,01-05-2015 16:41,B02598,49
B02764,26-06-2015 21:45,B00448,37
B02765,23-04-2015 09:42,B02765,231
B02512,12-03-2015 17:34,B02512,87
B02682,14-05-2015 09:16,B02682,26
B02764,06-05-2015 00:01,B02617,90
B02764,21-03-2015 23:42,B02764,164
B02764,28-03-2015 16:31,B02764,164
B02764,24-06-2015 17:17,B00888,209
B02765,19-06-2015 21:05,B00837,133
B02598,04-05-2015 07:24,B02765,130
B02617,14-05-2015 23:41,B02682,79
B02764,17-03-2015 21:07,B02764,164
B02682,07-06-2015 23:09,B02682,22
B02682,18-03-2015 15:34,B02682,87
B02764,29-05-2015 16:17,B00014,214
B02764,18-02-2015 13:16,B02764,145
B02765,21-05-2015 23:13,B02765,52
B02682,13-06-2015 21:08,B02682,249
B02682,22-04-2015 15:48,B02682,237
B02617,26-02-2015 22:15,B02617,234
B02764,10-04-2015 15:01,B02764,186
B02764,28-04-2015 07:45,B02764,229
B02617,30-04-2015 07:44,B00014,107
B02764,13-06-2015 19:07,B00789,231
B02764,04-03-2015 11:12,B02765,37
B02764,22-04-2015 21:21,B02764,255
B02764,20-04-2015 21:48,B02764,228
B02764,27-05-2015 08:09,B02764,249
B02764,11-02-2015 07:58,B02764,79
B02764,18-01-2015 18:01,B02764,97
B02598,25-03-2015 07:04,B02598,7
B02764,28-04-2015 20:39,B02764,234
B02682,05-06-2015 14:21,B02682,237
B02764,08-03-2015 00:42,B02764,145
B02682,13-03-2015 18:17,B02682,13
B02764,07-02-2015 15:40,B02765,244
B02682,19-02-2015 01:35,B00477,249
B02764,26-02-2015 12:31,B02764,24
B02682,02-06-2015 07:53,B02682,68
B02765,18-04-2015 19:25,B00628,170
B02682,23-04-2015 20:53,B02682,163
B02682,26-04-2015 17:06,B02682,249
B02598,24-04-2015 20:40,B02764,68
B02682,25-04-2015 16:52,B02682,164
B02764,04-06-2015 01:19,B02764,163
B02598,11-05-2015 20:59,B02598,161
B02765,18-04-2015 03:34,B02330,14
B02682,18-05-2015 21:52,B02682,246
B02682,24-03-2015 16:34,B02682,238
B02598,04-03-2015 03:41,B02598,161
B02682,20-06-2015 18:22,B02729,37
B02764,11-02-2015 19:26,B02764,163
B02682,29-03-2015 22:01,B02682,68
B02682,07-04-2015 07:34,B02682,158
B02764,25-02-2015 17:20,B02764,244
B02682,16-05-2015 21:42,B02682,17
B02617,19-02-2015 22:27,B02617,161
B02682,21-03-2015 14:25,B02682,244
B02764,24-06-2015 05:46,B02764,41
B02764,22-04-2015 14:22,B02764,138
B02682,01-04-2015 20:47,B02682,36
B02682,07-03-2015 17:07,B02682,247
B02764,04-06-2015 23:19,B02617,50
B02682,22-06-2015 17:56,B02682,143
B02512,09-03-2015 08:51,B02512,246
B02682,16-05-2015 16:24,B02682,162
B02598,17-01-2015 00:17,B02598,186
B02764,20-04-2015 14:53,B02764,143
B02617,04-05-2015 19:10,B02617,186
B02764,31-01-2015 20:02,,79
B02682,22-03-2015 22:52,B02682,113
B02617,04-03-2015 08:29,B02682,262
B02617,26-02-2015 17:12,B02617,234
B02617,12-03-2015 16:34,B02617,125
B02598,06-01-2015 09:47,B02598,161
B02682,21-05-2015 12:31,B02682,114
B02682,09-06-2015 21:57,B02682,134
B02682,08-03-2015 22:37,B02682,161
B02682,04-03-2015 21:55,B02682,124
B02764,17-02-2015 10:14,B02512,161
B02617,31-05-2015 23:35,B02682,132
B02682,05-06-2015 23:20,B02682,125
B02598,21-03-2015 22:51,B02598,186
B02598,21-03-2015 23:17,B02598,249
B02765,27-04-2015 00:18,B01087,133
B02682,20-04-2015 21:27,B02682,255
B02682,29-03-2015 06:52,B02682,13
B02765,04-03-2015 19:07,B02765,142
B02764,08-05-2015 11:13,B02764,230
B02765,05-04-2015 14:51,B02765,138
B02764,19-03-2015 22:50,B01998,164
B02682,19-02-2015 04:55,B02682,186
B02764,01-05-2015 21:31,B00014,163
B02617,29-05-2015 20:17,B02617,33
B02617,25-01-2015 16:42,B02617,211
B02764,27-01-2015 11:27,B02764,113
B02682,11-05-2015 18:03,B00271,243
B02764,26-03-2015 21:57,B02764,48
B02764,02-05-2015 21:57,B02749,198
B02682,21-03-2015 14:47,B02682,7
B02764,26-02-2015 02:20,B02668,49
B02765,31-05-2015 00:22,B02682,137
B02682,17-03-2015 04:51,B02682,80
B02512,30-03-2015 19:06,B02764,162
B02617,07-02-2015 00:57,B02617,237
B02617,15-01-2015 18:09,B02617,237
B02765,21-02-2015 14:15,B02765,87
B02764,08-05-2015 20:59,B02764,116
B02682,19-04-2015 17:20,B02682,33
B02765,02-02-2015 13:12,B02173,232
B02764,29-06-2015 00:28,B02764,170
B02764,30-06-2015 00:53,B02682,230
B02764,11-06-2015 21:13,B02764,138
B02764,06-05-2015 22:05,B02764,234
B02617,11-02-2015 02:37,B02617,143
B02764,03-01-2015 23:14,B02682,17
B02764,09-06-2015 23:56,B02764,138
B02617,22-05-2015 17:55,B02617,231
B02765,19-03-2015 20:11,B02765,88
B02682,02-03-2015 08:08,B02682,259
B02512,23-01-2015 14:48,B02512,161
B02682,28-03-2015 23:26,B02682,231
B02682,14-06-2015 21:16,B02617,138
B02682,02-05-2015 13:06,B02682,262
B02765,23-05-2015 20:22,B02765,148
B02764,10-01-2015 08:27,B00272,231
B02764,22-05-2015 20:47,B02764,112
B02764,05-06-2015 15:06,B02764,186
B02682,07-05-2015 12:12,B02682,148
B02682,04-05-2015 09:40,B02682,262
B02835,25-06-2015 12:23,B02835,61
B02764,18-03-2015 22:52,B00280,181
B02765,12-06-2015 21:38,B02682,36
B02617,05-02-2015 18:13,B02617,79
B02765,04-03-2015 19:06,B00111,170
B02764,19-04-2015 13:59,B02764,61
B02682,16-05-2015 22:07,B02682,112
B02764,27-04-2015 16:09,B00272,161
B02617,21-01-2015 17:18,B02617,90
B02764,05-03-2015 00:30,B02764,230
B02764,25-02-2015 19:42,B02789,233
B02617,09-03-2015 00:09,B02682,132
B02764,14-06-2015 16:09,B02764,79
B02765,31-03-2015 23:14,B02765,112
B02598,12-06-2015 21:26,B02598,234
B02682,21-05-2015 18:08,B02682,233
B02598,22-04-2015 16:31,B02774,246
B02764,27-05-2015 00:47,B02764,230
B02764,10-06-2015 18:54,B02764,256
B02682,28-04-2015 11:34,B02682,138
B02764,18-06-2015 22:13,B02764,162
B02682,29-03-2015 14:30,B02682,33
B02764,23-03-2015 10:37,B00227,239
B02682,10-05-2015 18:27,B02682,80
B02764,22-05-2015 16:36,B01197,138
B02764,14-03-2015 22:24,B02764,211
B02764,03-05-2015 19:57,B02764,197
B02764,30-01-2015 09:29,B02764,87
B02764,14-03-2015 14:17,B02764,161
B02682,15-04-2015 19:45,B02682,148
B02512,09-02-2015 22:42,B01877,161
B02617,21-02-2015 12:29,B02617,161
B02764,13-05-2015 19:19,B00014,236
B02764,15-01-2015 18:32,B02216,7
B02764,10-03-2015 09:11,B02764,244
B02512,14-05-2015 14:21,B02512,216
B02617,31-01-2015 09:13,B02617,79
B02764,13-06-2015 19:54,B02764,66
B02682,17-06-2015 00:39,B02682,73
B02764,28-02-2015 22:19,B02764,211
B02682,28-02-2015 03:01,B02682,148
B02617,19-02-2015 13:07,B02729,181
B02764,26-02-2015 23:49,B02764,162
B02765,23-03-2015 02:45,B02765,116
B02764,06-01-2015 03:26,B01367,142
B02764,24-04-2015 23:24,B02764,164
B02764,01-03-2015 03:53,B02764,249
B02598,10-04-2015 16:07,B02598,164
B02764,18-03-2015 14:42,B01949,220
B02765,26-04-2015 10:26,B01367,231
B02598,08-05-2015 16:13,B02764,75
B02764,07-06-2015 00:50,B02764,39
B02764,09-04-2015 16:06,B02789,246
B02617,06-04-2015 07:56,B02617,144
B02617,24-01-2015 17:36,B02617,231
B02682,12-04-2015 08:35,B02682,132
B02764,02-04-2015 15:39,B02764,237
B02764,25-03-2015 14:22,B02764,144
B02764,23-04-2015 23:16,B02764,68
B02765,27-05-2015 20:51,B02765,100
B02682,08-02-2015 19:51,B02682,80
B02764,08-06-2015 23:45,B02764,211
B02764,11-05-2015 14:40,B02682,14
B02682,21-03-2015 19:44,B02682,142
B02617,07-04-2015 08:23,B02617,78
B02764,29-01-2015 08:31,B02764,211
B02765,06-06-2015 15:56,B02729,107
B02764,16-05-2015 20:41,B02764,17
B02598,09-01-2015 15:59,B02598,237
B02764,06-05-2015 09:20,B02682,62
B02764,20-03-2015 20:20,B02764,112
B02617,12-06-2015 00:31,B02617,234
B02512,19-06-2015 10:34,B00837,138
B02764,17-05-2015 17:54,B02617,25
B02764,17-06-2015 17:53,B02764,48
B02765,13-04-2015 06:02,B02765,97
B02764,22-05-2015 12:44,B02764,174
B02764,12-01-2015 23:41,,74
B02835,27-06-2015 22:19,B02835,61
B02512,24-01-2015 17:02,B02512,140
B02764,16-06-2015 07:40,B02764,181
B02682,03-06-2015 01:31,B02682,50
B02682,23-03-2015 07:49,B02682,211
B02764,24-01-2015 16:02,B00272,211
B02617,06-01-2015 12:33,B02617,238
B02682,01-06-2015 09:22,B02682,129
B02764,03-01-2015 23:26,B02764,162
B02682,21-06-2015 20:46,B02682,106
B02682,25-05-2015 19:52,B02598,90
B02682,20-04-2015 13:25,B02682,256
B02598,21-03-2015 21:48,B02598,82
B02765,16-04-2015 08:35,B02765,210
B02764,16-03-2015 00:41,B02617,225
B02617,08-06-2015 21:45,B02617,13
B02765,19-05-2015 20:13,B02765,226
B02682,16-06-2015 08:49,B02682,138
B02682,22-05-2015 03:09,B02682,79
B02598,06-02-2015 20:26,B02598,90
B02764,08-06-2015 23:58,B02764,36
B02682,18-03-2015 15:29,B02682,13
B02682,04-05-2015 11:01,B02764,234
B02764,27-05-2015 14:39,B02764,142
B02765,01-04-2015 08:02,B02682,226
B02598,26-04-2015 01:13,B02598,244
B02765,20-02-2015 08:28,B02765,68
B02598,23-06-2015 22:47,B02598,79
B02682,04-05-2015 05:46,B02682,181
B02764,17-05-2015 23:56,B02764,45
B02617,12-02-2015 18:49,B02617,164
B02764,09-04-2015 17:40,B02764,211
B02765,29-04-2015 16:31,B02765,200
B02682,03-05-2015 15:25,B02682,229
B02682,07-03-2015 23:49,B02774,33
B02765,25-05-2015 04:06,B02765,263
B02682,15-01-2015 21:42,B02682,230
B02617,24-01-2015 15:58,B02617,246
B02682,12-02-2015 16:58,B02682,165
B02764,30-03-2015 11:31,B02788,232
B02764,18-04-2015 18:57,B02682,48
B02617,02-06-2015 12:29,B02617,211
B02682,26-06-2015 09:21,B02682,68
B02764,22-05-2015 19:35,B02682,100
B02764,05-06-2015 19:51,B02764,162
B02764,07-01-2015 21:57,B02764,163
B02598,21-06-2015 21:29,B02598,112
B02764,17-06-2015 19:32,B02764,230
B02598,15-06-2015 00:19,B02598,138
B02764,24-01-2015 09:15,,236
B02764,27-05-2015 12:45,B00381,237
B02617,20-05-2015 14:46,B02617,113
B02764,11-06-2015 05:25,B02764,231
B02682,30-05-2015 10:02,B02682,246
B02617,24-02-2015 16:57,B02617,238
B02598,18-05-2015 15:14,B02700,234
B02764,14-03-2015 16:38,B00254,148
B02682,31-05-2015 12:12,B02682,186
B02682,07-02-2015 10:06,B02682,113
B02764,19-02-2015 05:10,B02764,95
B02764,05-03-2015 00:29,B02764,161
B02764,13-02-2015 19:07,B02764,100
B02682,08-06-2015 12:54,B02682,49
B02617,21-01-2015 14:16,B02617,148
B02682,08-05-2015 02:37,B02682,211
